En el segundo filtro se busca obtener solo los miembros que respondan dentro del mismo dia
,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1942,1009160572327435114,https://www.airbnb.com/rooms/1009160572327435114,20240923134023,2024-09-23,city scrape,Spacious Flat in Bristol with parking,"Welcome to your ideal getaway! Perfect for 2 but can comfortably sleep 4 with a pocket-sprung double sofa bed in the living room. Enjoy a well-connected location with easy access to public transport and nearby green spaces.<br /><br />Two bathrooms<br />Kitchen island with two bar stools<br />Second-floor flat<br />Bus stop outside, taking you to the city centre<br />Amenities: free parking, fully equipped kitchen<br /><br />Local area highlights: park, cycle pathway, pub, and Church Road with more shops, pubs, and eateries.",,https://a0.muscache.com/pictures/miso/Hosting-1009160572327435114/original/f94fa9d7-a884-4015-b1ea-86c1fbe88090.jpeg,482847815,https://www.airbnb.com/users/show/482847815,Matty,2022-10-09,"Bristol, United Kingdom","Hello there! 

I work in the charity sector and love nature, walking, cooking and seeing new places!

I am considerate and friendly. Responsive through messages and available to answer any guests needs.",within a day,67%,48%,f,https://a0.muscache.com/im/pictures/user/User-482847815/original/05a8505a-f998-4693-866e-766e3ebeb425.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-482847815/original/05a8505a-f998-4693-866e-766e3ebeb425.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,St George Central,,51.46579,-2.53669,Entire rental unit,Entire home/apt,4,2.0,2 baths,1.0,2.0,"[""Books and reading material"", ""Freezer"", ""Hot water kettle"", ""Hot water"", ""Wine glasses"", ""Hair dryer"", ""Kitchen"", ""Conditioner"", ""Refrigerator"", ""Washer"", ""Drying rack for clothing"", ""Safe"", ""Smoke alarm"", ""Iron"", ""42 inch HDTV with Amazon Prime Video, Disney+, Netflix"", ""Lockbox"", ""Bathtub"", ""Cooking basics"", ""Exercise equipment"", ""Host greets you"", ""Coffee"", ""Central heating"", ""Free parking on premises"", ""Cleaning products"", ""Self check-in"", ""Baking sheet"", ""Hangers"", ""Wifi"", ""Essentials"", ""Board games"", ""Fire extinguisher"", ""Dishes and silverware""]",$86.00,2,29,2.0,2.0,29.0,29.0,2.0,29.0,,t,0,0,21,111,2024-09-23,15,15,1,2023-11-19,2024-09-01,4.87,4.87,4.87,4.8,4.93,4.73,4.73,,f,1,1,0,0,1.45
1943,1009183949860927011,https://www.airbnb.com/rooms/1009183949860927011,20240923134023,2024-09-23,city scrape,"Comfortable, clean double room near Gloucester Rd","A lovely room is available in a friendly, clean home for a professional female with ideally regular daytime hours of working (message to discuss if wfh). You are also welcome to use the living and dining room to relax. Under bed storage boxes are available and a clothes rail for hanging clothes. Minutes from a gym, supermarkets, pubs, coffee shops, well-connected bus stops (Gloucester rd, city centre, Parkway station, Cribbs Causeway mall) & free on street parking available. Longer stays welcome",,https://a0.muscache.com/pictures/hosting/Hosting-1009183949860927011/original/4a7307b7-a6ff-4518-bfdd-cc426f77272c.jpeg,75743404,https://www.airbnb.com/users/show/75743404,Llinos,2016-06-04,"Bristol, United Kingdom",,within a day,50%,60%,f,https://a0.muscache.com/im/pictures/user/User-75743404/original/7cdda878-68d8-43a8-bcc9-61a78c81c28c.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-75743404/original/7cdda878-68d8-43a8-bcc9-61a78c81c28c.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,f,,Horfield,,51.49451512258079,-2.581009939312935,Private room in home,Private room,1,1.0,1 bath,1.0,1.0,"[""Oven"", ""Books and reading material"", ""Dining table"", ""Laundromat nearby"", ""Freezer"", ""Hot water kettle"", ""Hot water"", ""Bed linens"", ""Kitchen"", ""Outdoor furniture"", ""Clothing storage: dresser"", ""Refrigerator"", ""Washer"", ""TV"", ""Drying rack for clothing"", ""Smoke alarm"", ""Iron"", ""Private backyard"", ""Bathtub"", ""Free street parking"", ""Cooking basics"", ""BBQ grill: charcoal"", ""Luggage dropoff allowed"", ""Outdoor dining area"", ""Host greets you"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Long term stays allowed"", ""Central heating"", ""Free parking on premises"", ""Wifi"", ""Essentials"", ""Board games"", ""Fire extinguisher"", ""Dishes and silverware""]",$31.00,14,90,14.0,14.0,90.0,90.0,14.0,90.0,,t,0,0,0,21,2024-09-23,5,5,0,2024-01-07,2024-06-29,5.0,5.0,5.0,5.0,5.0,4.8,5.0,,f,1,0,1,0,0.57
2018,1038846264698010086,https://www.airbnb.com/rooms/1038846264698010086,20240923134023,2024-09-23,city scrape,Double room in shared house,"Double room in a house, in a lovely area of Bristol, close to lots of great shops and restaurants. it's very easy to get into the centre and has the benefit of free street parking.",,https://a0.muscache.com/pictures/hosting/Hosting-1038846264698010086/original/69dd9237-8db7-46df-b140-cb5c2e505da0.jpeg,128834986,https://www.airbnb.com/users/show/128834986,Tom,2017-05-04,"Bristol, United Kingdom",,within a day,93%,49%,t,https://a0.muscache.com/im/pictures/user/b734f692-2434-4706-bfec-d85d3a2cd473.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b734f692-2434-4706-bfec-d85d3a2cd473.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,f,,Easton,,51.46735,-2.55985,Private room in home,Private room,1,1.0,1 bath,1.0,1.0,"[""Dining table"", ""Stove"", ""Freezer"", ""Hot water kettle"", ""Hot water"", ""Wine glasses"", ""Bed linens"", ""Kitchen"", ""Refrigerator"", ""Washer"", ""TV"", ""Blender"", ""Shower gel"", ""Smoke alarm"", ""Body soap"", ""Lock on bedroom door"", ""Lockbox"", ""Free street parking"", ""Toaster"", ""Cooking basics"", ""Outdoor dining area"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Coffee"", ""Clothing storage"", ""Central heating"", ""Self check-in"", ""Cleaning products"", ""Wifi"", ""Essentials"", ""Shampoo"", ""Fire extinguisher"", ""Dishes and silverware"", ""Microwave""]",$41.00,2,365,2.0,2.0,365.0,365.0,2.0,365.0,,t,21,51,81,81,2024-09-23,16,16,0,2023-12-09,2024-05-26,4.94,4.81,4.75,5.0,5.0,4.81,5.0,,f,2,1,1,0,1.66
2070,1062356476027843260,https://www.airbnb.com/rooms/1062356476027843260,20240923134023,2024-09-23,city scrape,"Central, stylish & spacious with garden","Charming period house in desirable Totterdown neighbourhood. Stunning garden with bi-folds for mediterranean open-plan living. Spacious, light-filled rooms with separate living, dining & kitchen spaces. Multiple desks & work areas. <br /><br />Comfortable sleeping in 1 king size bed & 1 single/double. Both bath & shower available. <br /><br /><br />Within easy walking distance:<br />- Great pubs, cafés & restaurants<br />- Temple Meads train station<br />- Victoria Park<br />- Wapping Wharf<br /> - Central Bristol attractions",,https://a0.muscache.com/pictures/miso/Hosting-1062356476027843260/original/b3d0ab07-6df5-4379-a4a1-dda1ead80511.jpeg,110843969,https://www.airbnb.com/users/show/110843969,Stella,2017-01-10,"London, United Kingdom","Just as happy hiking up to the Base of the Towers on the W trail as I am reading the morning papers in the sunshine on the weekend. 
My ideal holiday will always involve stumbling across the perfect riverside spot for a sundowner after a day spent exploring new streets and delicious food. 

",within a day,80%,46%,f,https://a0.muscache.com/im/pictures/user/880d44fd-4a46-4946-9092-11ab46b52776.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/880d44fd-4a46-4946-9092-11ab46b52776.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Windmill Hill,,51.44357680520448,-2.582602500915528,Entire home,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Hot water"", ""Kitchen"", ""Hair dryer"", ""Conditioner"", ""Washer"", ""TV"", ""Shower gel"", ""Smoke alarm"", ""Piano"", ""Bathtub"", ""First aid kit"", ""Outdoor dining area"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Central heating"", ""Free parking on premises"", ""Cleaning products"", ""Wifi"", ""Body soap"", ""Shampoo""]",$173.00,2,365,2.0,2.0,365.0,365.0,2.0,365.0,,t,0,0,21,201,2024-09-23,4,4,0,2024-04-28,2024-08-04,4.75,5.0,4.75,5.0,5.0,4.5,4.5,,f,1,1,0,0,0.81
2094,1073156649385781716,https://www.airbnb.com/rooms/1073156649385781716,20240923134023,2024-09-23,city scrape,Room in East Bristol,"Quiet, cosy room in Victorian terraced house situated close to lovely St. Georges Park. <br /><br />Comfy double bed with views out over the trees of the park. <br /><br />Easy access to the city centre, either by bus (10mins), walk (45mins), or cycle (10mins) and lots of easy car parking at the front of the house.",,https://a0.muscache.com/pictures/miso/Hosting-1073156649385781716/original/4c059c79-a676-46d5-a68d-7937b489bf87.jpeg,6681449,https://www.airbnb.com/users/show/6681449,Tom,2013-06-01,"Bristol, United Kingdom","friendly, into sports, surfing, music. ",within a day,100%,100%,f,https://a0.muscache.com/im/pictures/user/User-6681449/original/b9781ec1-686c-4513-b9dd-1477ad67df63.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-6681449/original/b9781ec1-686c-4513-b9dd-1477ad67df63.jpeg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,t,,St George West,,51.46188278020382,-2.542218255819704,Private room in home,Private room,2,1.0,1 bath,1.0,1.0,"[""Iron"", ""Kitchen"", ""Clothing storage: closet and dresser"", ""Private backyard"", ""Outdoor furniture"", ""Free street parking"", ""Cooking basics"", ""TV"", ""Carbon monoxide alarm"", ""Wifi"", ""Bed linens"", ""Smoke alarm"", ""Microwave""]",$55.00,3,90,3.0,3.0,90.0,90.0,3.0,90.0,,t,0,0,25,35,2024-09-23,0,0,0,,,,,,,,,,,f,1,0,1,0,
2103,1075937361786512705,https://www.airbnb.com/rooms/1075937361786512705,20240923134023,2024-09-23,city scrape,Family-Friendly Oasis with Hot Tub,"Welcome to our spacious, modern home nestled in the vibrant St George area of Bristol. Perfect for families seeking a comfortable and convenient stay, our large house with a fantastic garden area is situated near the trendy Church Road. Please note that we do not allow hen dos, stag dos, or large parties, ensuring a peaceful environment for everyone. Here's what our space has to offer:",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTA3NTkzNzM2MTc4NjUxMjcwNQ%3D%3D/original/781846c4-1ff8-4d8e-bf02-0799c52a59d5.jpeg,352447879,https://www.airbnb.com/users/show/352447879,Cormac,2020-06-29,"Bristol, United Kingdom",,within a day,80%,92%,f,https://a0.muscache.com/im/pictures/user/User-352447879/original/0da09d27-7cd3-467c-957b-4af355d61aa9.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-352447879/original/0da09d27-7cd3-467c-957b-4af355d61aa9.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,f,,St George Central,,51.4597,-2.5352,Entire home,Entire home/apt,14,4.0,4 baths,6.0,8.0,"[""Clothing storage: closet, wardrobe, and dresser"", ""Dining table"", ""Dishwasher"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Freezer"", ""Hot water kettle"", ""Hot water"", ""Wine glasses"", ""TV with Chromecast"", ""Bed linens"", ""Pets allowed"", ""Kitchen"", ""Outdoor furniture"", ""Refrigerator"", ""Blender"", ""Free driveway parking on premises \u2013 3 spaces"", ""Patio or balcony"", ""Free washer \u2013 In unit"", ""Smoke alarm"", ""Free dryer \u2013 In unit"", ""Piano"", ""Children\u2019s dinnerware"", ""Iron"", ""Private hot tub - available all year, open specific hours"", ""Lockbox"", ""Baby safety gates"", ""Bathtub"", ""Toaster"", ""Cooking basics"", ""Baby monitor - available upon request"", ""Outdoor dining area"", ""Extra pillows and blankets"", ""Children\u2019s books and toys for ages 0-2 years old, 2-5 years old, and 5-10 years old"", ""Barbecue utensils"", ""Children's playroom"", ""Stainless steel double oven"", ""Carbon monoxide alarm"", ""Private entrance"", ""Central heating"", ""Stainless steel gas stove"", ""Cleaning products"", ""Self check-in"", ""Outdoor playground"", ""Baking sheet"", ""Hangers"", ""Private backyard \u2013 Fully fenced"", ""BBQ grill"", ""Wifi"", ""Clamp on table seat high chair - always at the listing"", ""Board games"", ""Dishes and silverware"", ""Microwave""]",$400.00,3,14,3.0,5.0,14.0,14.0,3.1,14.0,,t,0,0,1,65,2024-09-23,9,9,1,2024-04-01,2024-08-25,4.78,4.67,4.67,4.89,4.78,4.44,4.56,,f,1,1,0,0,1.53
2129,1089051598694354014,https://www.airbnb.com/rooms/1089051598694354014,20240923134023,2024-09-23,city scrape,Cosy home,This unique place has a style all its own.,,https://a0.muscache.com/pictures/hosting/Hosting-1089051598694354014/original/89cc4fe9-2d1d-44a1-90fe-b7bbbb5ae6ef.jpeg,561494826,https://www.airbnb.com/users/show/561494826,Mariela,2024-02-11,"Bristol, United Kingdom","Hello there,

I am Mariela, I am from Alicante, but felt in love with England and decided to live here.

I am Mediterranean, happy,  very easy to talk to and always wanting to know knew people and learn from different cultures (including of course gastronomy :)",within a day,100%,100%,f,https://a0.muscache.com/im/pictures/user/User-561494826/original/7772853c-8f87-43db-9dcb-9328fbbd5e72.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-561494826/original/7772853c-8f87-43db-9dcb-9328fbbd5e72.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Filwood,,51.42345,-2.57923,Private room in home,Private room,2,0.5,Private half-bath,1.0,1.0,"[""Free parking on premises"", ""TV"", ""Wifi"", ""First aid kit"", ""Smoke alarm""]",$50.00,2,15,2.0,2.0,15.0,15.0,2.0,15.0,,t,28,58,88,268,2024-09-23,0,0,0,,,,,,,,,,,f,1,0,1,0,
2140,1093683393428603765,https://www.airbnb.com/rooms/1093683393428603765,20240923134023,2024-09-23,city scrape,Comfy Room in renovated Flat,,,https://a0.muscache.com/pictures/hosting/Hosting-1093683393428603765/original/057a2d64-a81d-42c8-86eb-061533dc64ef.jpeg,99506229,https://www.airbnb.com/users/show/99506229,Edward Peter,2016-10-13,"Bristol, United Kingdom","Hi, I am booking this for my sisters wedding for the Saturday 1st June in the village next door - looking forward to the stay.",within a day,100%,0%,f,https://a0.muscache.com/im/pictures/user/3b549177-d69a-4f76-891e-a5357f42379a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3b549177-d69a-4f76-891e-a5357f42379a.jpg?aki_policy=profile_x_medium,,1,1,['phone'],t,t,,Easton,,51.46603,-2.55593,Private room in rental unit,Private room,2,1.0,1 bath,1.0,1.0,"[""Kitchen"", ""Washer"", ""TV"", ""Wifi"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Dedicated workspace""]",$42.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,,,22,52,82,262,2024-09-23,0,0,0,,,,,,,,,,,f,1,0,1,0,
2191,1113207230295673791,https://www.airbnb.com/rooms/1113207230295673791,20240923134023,2024-09-23,previous scrape,Spacious ensuite off high street,"Beautiful large bedroom ensuite in spacious home, recently refurbished with new hardwood floors. Second bathroom with full bath off foyer landing. Modern furnished kitchen. Large projector theatre in living room and fun home automation with Alexa and ZWave lighting. Wonderful views of the neighborhood. Located a 5min walk from Glouster Road high street, filled with open air restaurants and shops. Grocery is just adjacent on Glouster road.",,https://a0.muscache.com/pictures/hosting/Hosting-1113207230295673791/original/44e311a1-d5a8-41b8-9b44-97343eb24eef.jpeg,4656507,https://www.airbnb.com/users/show/4656507,Travis,2013-01-10,"Bristol, United Kingdom","I'm a French-American product designer who grew up by the coast in North Carolina and ended up in Bristol about 12 years ago. I love visiting new cities and meeting people, and travel often for work and vacations. Used to be an obsessed surfer and travelled all over the world to try new spots - that started the travel bug ;-) . Still stay active, try to practice languages when I can, and love a good BBQ.  I'm easy going and I'm sure we'll get along well. We've met quite a few nice people through this so far and would be happy to host you here, or meet you where you live. Take care!",within a day,100%,0%,f,https://a0.muscache.com/im/users/4656507/profile_pic/1431361962/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/4656507/profile_pic/1431361962/original.jpg?aki_policy=profile_x_medium,,1,2,"['email', 'phone', 'work_email']",t,t,,Redland,,51.47085,-2.59363,Entire rental unit,Entire home/apt,1,,2 baths,1.0,,"[""Iron"", ""Dryer"", ""Kitchen"", ""Smoke alarm"", ""Washer"", ""TV"", ""Hangers"", ""Exterior security cameras on property"", ""First aid kit"", ""Wifi"", ""Essentials"", ""Indoor fireplace"", ""Shampoo"", ""Fire extinguisher"", ""Carbon monoxide alarm"", ""Heating"", ""Hair dryer"", ""Dedicated workspace""]",,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,29,59,89,269,2024-09-23,0,0,0,,,,,,,,,,,f,1,1,0,0,
2233,1131208881639708741,https://www.airbnb.com/rooms/1131208881639708741,20240923134023,2024-09-23,city scrape,Montpelier family home,"This spacious town house in the heart of the central bustling Stokes Croft/Montpelier neighbourhoods is the perfect base from which to explore the very best of Bristol. Spread over three floors, this is a family home, full of rustic charm complete with private garden and light filled bedrooms.",,https://a0.muscache.com/pictures/miso/Hosting-1131208881639708741/original/81c32f9a-8fbc-492b-b041-24b0d8085cc2.jpeg,7131540,https://www.airbnb.com/users/show/7131540,Callum,2013-06-26,"Bristol, United Kingdom",,within a day,100%,43%,f,https://a0.muscache.com/im/pictures/user/User-7131540/original/52aa6b55-1e19-4589-82b3-d10cc2d83580.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-7131540/original/52aa6b55-1e19-4589-82b3-d10cc2d83580.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Ashley,,51.46527,-2.58551,Entire home,Entire home/apt,5,1.0,1 bath,2.0,3.0,"[""Kitchen"", ""Oven"", ""Private backyard"", ""Bathtub"", ""Crib"", ""Dining table"", ""Toaster"", ""Dishes and silverware"", ""Refrigerator"", ""Washer"", ""TV"", ""Freezer"", ""Wifi"", ""Pets allowed"", ""Fire extinguisher"", ""Bed linens"", ""Heating"", ""Smoke alarm""]",$160.00,2,365,2.0,2.0,365.0,365.0,2.0,365.0,,t,8,24,38,104,2024-09-23,2,2,0,2024-07-28,2024-08-05,5.0,5.0,4.5,5.0,5.0,5.0,4.5,,f,1,1,0,0,1.03
2253,1135974383222301890,https://www.airbnb.com/rooms/1135974383222301890,20240923134023,2024-09-23,city scrape,Modern 1 bed flat,"Sitting in an elevated and prominent position, secured behind electric gates, in one of Bristol's most exclusive locations. <br /><br />Just off Bristol's iconic Durdham Downs with over 400 acres of parkland. The Botanical Gardens are a two minute walk away. <br /><br />There are a host of local amenities close by;<br />including the independent shops on Stoke Hill, the shops, pubs, delis and supermarkets of Henleaze<br />High Street, and Clifton Village just a short distance away.<br /><br />Second floor with both stairs and a lift.",,https://a0.muscache.com/pictures/miso/Hosting-1135974383222301890/original/d3bc3f6d-4c2c-44b5-977d-6f16f4bf71be.png,26428252,https://www.airbnb.com/users/show/26428252,Hollie,2015-01-20,"Bristol, United Kingdom","Mother, nutritionist, yoga teacher and traveller. I’ve always been a free spirit and enjoy exploring different countries, cultures and environments.",within a day,100%,80%,f,https://a0.muscache.com/im/pictures/user/User-26428252/original/f2b3265e-22b6-46bf-be6c-d2640b3fef06.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-26428252/original/f2b3265e-22b6-46bf-be6c-d2640b3fef06.png?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Stoke Bishop,,51.47501,-2.62819,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Oven"", ""Books and reading material"", ""Dishwasher"", ""Stove"", ""Freezer"", ""Hot water kettle"", ""Hot water"", ""Wine glasses"", ""Trash compactor"", ""Booster seat high chair - always at the listing"", ""Bed linens"", ""Pets allowed"", ""Hair dryer"", ""Kitchen"", ""Conditioner"", ""Refrigerator"", ""Washer"", ""TV"", ""Drying rack for clothing"", ""Blender"", ""Shower gel"", ""Smoke alarm"", ""Body soap"", ""Free dryer \u2013 In unit"", ""Iron"", ""Lockbox"", ""Bathtub"", ""Toaster"", ""Cooking basics"", ""Sound system"", ""Luggage dropoff allowed"", ""First aid kit"", ""Shared backyard"", ""Extra pillows and blankets"", ""Host greets you"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Coffee"", ""Exercise equipment: yoga mat"", ""Clothing storage"", ""Microwave"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Free parking on premises"", ""Cleaning products"", ""Self check-in"", ""Baking sheet"", ""Hangers"", ""Wifi"", ""Essentials"", ""Shampoo"", ""Dishes and silverware"", ""Heating"", ""Elevator"", ""Children\u2019s bikes""]",$100.00,2,7,2.0,2.0,7.0,7.0,2.0,7.0,,t,0,2,2,28,2024-09-23,5,5,0,2024-04-28,2024-07-26,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0,1.01
